"INS_COD","C18_PERIODO","C18_DIA","C18_ACTIVO_CIR","C18_COD_IFI_ACREED","C18_PZO_RES_VENC","C18_MON_PAGO","C18_CTAS_CTES","C18_OT_OBLIG_VISTA","C18_OPE_LIQ_CURSO","C18_CONTR_REC_PTMOS","C18_DEP_CAP","C18_CONTR_DER_FIN","C18_OBLIG_BCOS","C18_MTO_GAR"
"PS",201604,30,26368413130144,"TW",1,1,0,8195050,0,0,0,0,0,0
"PS",201604,30,26368413130144,"TW",2,1,0,0,0,0,15269999150,218943212,0,0
"PS",201604,30,26368413130144,"TW",3,1,0,0,0,0,20602664100,0,0,0
"PS",201604,30,26368413130144,"TW",3,2,0,0,0,0,7760890914,0,0,0
"PS",201604,30,26368413130144,"UN",1,1,0,5998789,0,0,0,0,0,0
"PS",201604,30,26368413130144,"SOU",1,1,197577350,606147642,13034523000,0,0,0,0,0
"PS",201604,30,26368413130144,"SOU",1,3,0,0,19780200000,0,0,0,0,0
"PS",201604,30,26368413130144,"SOU",2,1,0,0,0,0,0,3731460636,0,0
"PS",201604,30,26368413130144,"SOU",3,1,0,0,0,0,20434666600,78910218996,0,0
"PS",201605,31,26351966653128,"OR",1,1,83852100,1681496067,2174186000,0,0,0,0,0
"PS",201605,31,26351966653128,"OR",1,3,0,0,10692055000,0,0,0,0,0
"PS",201605,31,26351966653128,"OR",2,1,0,0,0,0,46507566481,624490048,0,0
"PS",201605,31,26351966653128,"OR",2,2,0,0,0,0,8522291933,0,0,0
"PS",201605,31,26351966653128,"OR",3,1,0,0,0,0,10409200000,7145996576,0,0
"PS",201605,31,26351966653128,"PP",1,1,12844555,35476888,2925416700,0,0,0,0,0
"PS",201605,31,26351966653128,"PP",1,3,0,0,1070585120,0,0,0,0,0
"PS",201605,31,26351966653128,"PP",2,1,0,0,0,0,0,47746357,0,0
"PS",201605,31,26351966653128,"PU",1,1,91131603,692652940,2063812500,0,0,0,0,0
"PS",201605,31,26351966653128,"PU",2,1,0,0,0,0,0,330467025,0,0
"PS",201605,31,26351966653128,"PU",3,1,0,0,0,0,5.094e+09,404149104,0,0
"PS",201605,31,26351966653128,"PW",1,1,736396983,866302826,3018606180,0,0,0,0,0
"PS",201605,31,26351966653128,"PW",1,3,0,0,3031025140,0,0,0,0,0
"PS",201605,31,26351966653128,"PW",2,1,0,0,0,0,0,316871494,0,0
"PS",201605,31,26351966653128,"PW",3,1,0,0,0,0,0,3792284232,0,0
"PS",201605,31,26351966653128,"QN",1,1,1253988,0,0,0,0,0,0,0
"PS",201605,31,26351966653128,"RN",1,1,115283377,321065440,13706426440,0,0,0,0,0
"PS",201605,31,26351966653128,"RN",1,3,0,0,9333819110,0,0,0,0,0
"PS",201605,31,26351966653128,"RN",2,1,0,0,0,0,0,327277871,0,0
"PS",201605,31,26351966653128,"RN",3,1,0,0,0,0,0,2464494636,0,0
"PS",201605,31,26351966653128,"RO",1,1,210986955,229099848,1031078343,0,0,0,0,0
"PS",201605,31,26351966653128,"RO",1,3,0,0,3069654500,0,0,0,0,0
"PS",201605,31,26351966653128,"RO",2,1,0,0,0,0,0,1694029379,0,0
"PS",201605,31,26351966653128,"RO",3,1,0,0,0,0,0,2846336,0,0
"PS",201605,31,26351966653128,"RR",1,1,0,986191,13089795000,0,0,0,0,0
"PS",201605,31,26351966653128,"RR",1,3,0,0,1379620000,0,0,0,0,0
"PS",201605,31,26351966653128,"RR",2,1,0,0,0,0,0,1401637325,0,0
"PS",201605,31,26351966653128,"RR",3,1,0,0,0,0,0,84453953,0,0
"PS",201605,31,26351966653128,"SN",1,1,278008532,2047568039,2180739880,0,0,0,0,0
"PS",201605,31,26351966653128,"SN",1,3,0,0,68981000,0,0,0,0,0
"PS",201605,31,26351966653128,"SN",2,1,0,0,0,0,183265466000,789970118,0,0
"PS",201605,31,26351966653128,"SN",3,1,0,0,0,0,10177333300,4070140664,0,0
"PS",201605,31,26351966653128,"SP",1,1,6093322,387689091,0,0,0,0,0,0
"PS",201605,31,26351966653128,"SP",2,1,0,0,0,0,0,438031497,0,0
"PS",201605,31,26351966653128,"SP",3,1,0,0,0,0,0,18525626568,0,0
"PS",201605,31,26351966653128,"SR",1,3,0,0,7243005000,0,0,0,0,0
"PS",201605,31,26351966653128,"SR",2,1,0,0,0,0,0,657780390,0,0
"PS",201605,31,26351966653128,"SR",3,1,0,0,0,0,0,620932188,0,0
"PS",201605,31,26351966653128,"SR",3,2,0,0,0,0,39157731240,0,0,0
"PS",201605,31,26351966653128,"ST",1,1,21259,0,0,0,0,0,0,0
"PS",201605,31,26351966653128,"SV",1,1,0,0,497372000,0,0,0,0,0
"PS",201605,31,26351966653128,"SV",1,3,0,0,1298222420,0,0,0,0,0
"PS",201605,31,26351966653128,"SV",2,1,0,0,0,0,0,6928777,0,0
"PS",201605,31,26351966653128,"SV",2,3,0,0,0,0,682940355,0,0,0
"PS",201605,31,26351966653128,"TP",1,1,1767075,248305961,0,0,0,0,0,0
"PS",201605,31,26351966653128,"TP",2,1,0,0,0,0,0,276659275,0,0
"PS",201605,31,26351966653128,"TP",3,1,0,0,0,0,0,29865626,0,0
"PS",201605,31,26351966653128,"TR",1,1,25305654,256439074,1747082500,0,0,0,0,0
"PS",201605,31,26351966653128,"TR",1,3,0,0,4918345300,0,0,0,0,0
"PS",201605,31,26351966653128,"TR",2,1,0,0,0,0,0,1014226438,0,0
"PS",201605,31,26351966653128,"TS",1,3,0,0,344905000,0,0,0,0,0
"PS",201605,31,26351966653128,"TT",1,1,0,49841624,0,0,0,0,0,0
"PS",201605,31,26351966653128,"TU",1,1,38281188,0,0,0,0,0,0,0
"PS",201605,31,26351966653128,"TU",2,1,0,0,0,0,0,361795291,0,0
"PS",201605,31,26351966653128,"TV",1,1,3213077,110732474,345870000,0,0,0,0,0
"PS",201605,31,26351966653128,"TV",1,3,0,0,172452500,0,0,0,0,0
"PS",201605,31,26351966653128,"TW",1,1,0,11409677,0,0,0,0,0,0
"PS",201605,31,26351966653128,"TW",2,1,0,0,0,0,15329932200,2417001,0,0
"PS",201605,31,26351966653128,"TW",3,1,0,0,0,0,20668797100,0,0,0
"PS",201605,31,26351966653128,"TW",3,2,0,0,0,0,7791064786,0,0,0
"PS",201605,31,26351966653128,"UN",1,1,0,5359144,0,0,0,0,0,0
"PS",201605,31,26351966653128,"UP",1,1,0,0,516797500,0,0,0,0,0
"PS",201605,31,26351966653128,"UP",1,3,0,0,1586563000,0,0,0,0,0
"PS",201605,31,26351966653128,"SOU",1,1,79160476,491121465,3472267000,0,0,0,0,0
"PS",201605,31,26351966653128,"SOU",1,3,0,0,12499357200,0,0,0,0,0
"PS",201605,31,26351966653128,"SOU",2,1,0,0,0,0,0,2089883874,0,0
"PS",201605,31,26351966653128,"SOU",3,1,0,0,0,0,20517333400,91862513255,0,0
"PS",201606,30,26996407435655,"OR",1,1,26576011,2112310151,27097320000,0,0,0,3651411787,0
"PS",201606,30,26996407435655,"OR",1,3,0,0,2790320030,0,0,0,0,0
"PS",201606,30,26996407435655,"OR",2,1,0,0,0,0,47762497650,744669211,0,0
"PS",201606,30,26996407435655,"OR",2,2,0,0,0,0,3430239193,0,0,0
"PS",201606,30,26996407435655,"OR",3,1,0,0,0,0,0,10532437268,0,0
"PS",201606,30,26996407435655,"PP",1,1,14823592,47595998,983578000,0,0,0,0,0
"PS",201606,30,26996407435655,"PP",1,3,0,0,661370000,0,0,0,0,0
"PS",201606,30,26996407435655,"PP",2,1,0,0,0,0,0,40281173,0,0
"PS",201606,30,26996407435655,"PU",1,1,467249283,675402644,14889494500,0,0,0,0,0
"PS",201606,30,26996407435655,"PU",1,3,0,0,1033059940,0,0,0,0,0
"PS",201606,30,26996407435655,"PU",2,1,0,0,0,0,0,183866853,0,0
"PS",201606,30,26996407435655,"PU",3,1,0,0,0,0,5.114e+09,548900939,0,0
