"INS_COD","PERIODO","CODIGO","MONTO_TOTAL"
"QNO",201606,"C_1360000",0
"QNO",201606,"C_1360100",0
"QNO",201606,"C_1400000",0
"QNO",201606,"C_1400100",0
"QNO",201606,"C_1600000",123739046
"QNO",201606,"C_1600101",0
"QNO",201606,"C_1600102",12
"QNO",201606,"C_1600110",0
"QNO",201606,"C_1600201",31113217
"QNO",201606,"C_1600202",92625817
"QNO",201606,"C_1600210",0
"QNO",201606,"C_1302000",0
"QNO",201606,"C_1302100",0
"QNO",201606,"C_1302200",0
"QNO",201606,"C_1304000",0
"QNO",201606,"C_1304100",0
"QNO",201606,"C_1304102",0
"QNO",201606,"C_1304200",0
"QNO",201606,"C_1304400",0
"QNO",201606,"C_1304500",0
"QNO",201606,"C_2100000",378575399
"QNO",201606,"C_2100100",0
"QNO",201606,"C_2100200",0
"QNO",201606,"C_2160000",0
"QNO",201606,"C_2160100",0
"QNO",201606,"C_1305000",10955623240
"QNO",201606,"C_1305100",0
"QNO",201606,"C_1305300",0
"QNO",201606,"C_1305400",10955623240
"QNO",201606,"C_1305900",0
"QNO",201606,"C_2160200",0
"QNO",201606,"C_2200000",0
"QNO",201606,"C_2200100",0
"QNO",201606,"C_2200200",0
"QNO",201606,"C_2301000",10780175059
"QNO",201606,"C_2302000",0
"WTQ",201609,"C_1304500",17922204327470
"WTQ",201609,"C_1360100",37880970504
"WTQ",201609,"C_1600110",-163601278894
"WTQ",201609,"C_2160000",465211457704
"WTQ",201609,"C_2160200",410743470771
"WTQ",201609,"C_2500000",526154517752
"WTQ",201609,"C_1302000",44061737232899
"WTQ",201609,"C_1302200",3548050417586
"WTQ",201609,"C_1305900",2692368530
"WTQ",201609,"C_1350000",6428920945442
"WTQ",201609,"C_1350100",2286433467200
"WTQ",201609,"C_1400000",2092373555865
"WTQ",201609,"C_1600102",99514570168
"WTQ",201609,"C_1304200",1396869046086
"WTQ",201609,"C_1360000",37880970504
"WTQ",201609,"C_1400100",2087605537457
"WTQ",201609,"C_1600201",498155627968
"WTQ",201609,"C_1600202",348296010597
"WTQ",201609,"C_1600210",-576580271320
"WTQ",201609,"C_2301000",165184846698
"WTQ",201609,"C_2302000",3062800770258
"WTQ",201609,"C_3101000",6193388224908
"WTQ",201609,"C_3102000",1609351022375
"WTQ",201609,"C_5001000",8918611843545
"WUQ",201609,"C_1305000",7448088258243
"WUQ",201609,"C_1305400",2000039072568
"WUQ",201609,"C_2100200",861541315860
"WUQ",201609,"C_2160100",0
"WUQ",201609,"C_2200200",205662548142
"WUQ",201609,"C_2800000",1146346559574
"WUQ",201609,"C_1000000",85345736670585
"WUQ",201609,"C_1304000",18199190257167
"WUQ",201609,"C_1304100",270863753824
"WUQ",201609,"C_1304102",4832588971
"WUQ",201609,"C_1304400",100497302109
"WUQ",201609,"C_2100000",11854060115567
"WUQ",201609,"C_2200000",32887174678020
"WUQ",201609,"C_2200100",32676660521292
"WUQ",201609,"C_2800060",274160793
"WUQ",201609,"C_2402000",16885436503986
"WUQ",201609,"C_1305300",529355405964
"WUQ",201609,"C_2100100",9662257627289
"WUQ",201609,"C_3101001",3914532159987
"WUQ",201609,"C_1305100",4911008522116
"WUQ",201609,"C_1600000",434866177595
"WUQ",201609,"C_1600101",306987857264
"WUQ",201609,"C_1304500",17496394214881
"WUQ",201609,"C_1360100",0
"WUQ",201609,"C_1600110",-132486686575
"WUQ",201609,"C_2160000",421714735992
"WUQ",201609,"C_2160200",421714735992
"WUQ",201609,"C_1302100",25421746860252
"WUQ",201609,"C_2500000",285704989471
"WUQ",201609,"C_1302000",35237956571954
"WUQ",201609,"C_1305900",1220591672
"WUQ",201609,"C_1350000",5687247268246
"WUQ",201609,"C_1350100",2771006077111
"WUQ",201609,"C_1400000",1080998466855
"WOQ",201609,"C_1350000",9330765454802
"WOQ",201609,"C_1350100",4684403781801
"WOQ",201609,"C_1400000",2843341378581
"WOQ",201609,"C_1600102",208394315181
"WOQ",201609,"C_1302200",7287108184485
"WOQ",201609,"C_1304200",922195531836
"WOQ",201609,"C_1360000",13096165719
"WOQ",201609,"C_1400100",2828883210985
"WOQ",201609,"C_1600201",608423243825
"WOQ",201609,"C_1600202",325785705178
"WOQ",201609,"C_1600210",-651958794726
"WOQ",201609,"C_3101000",9423288384895
"WOQ",201609,"C_3102000",4163283551501
"WOQ",201609,"C_5001000",15575909420355
"WOQ",201609,"C_2301000",27416727355
"WOQ",201609,"C_2302000",6858057589051
"WTQ",201609,"C_1000000",103333376791587
"WTQ",201609,"C_1305000",9643659703115
"WTQ",201609,"C_1305400",1802024415140
"WTQ",201609,"C_2100200",2576251623692
"WTQ",201609,"C_2160100",54467986933
"WTQ",201609,"C_2200200",4193223155482
"QNU",201610,"C_1000000",755770750027
"WTQ",201609,"C_1302100",34068819065215
"WTQ",201609,"C_2800000",1162016668914
"WTQ",201609,"C_1304000",20683385141008
"WTQ",201609,"C_1304100",980524554326
"WTQ",201609,"C_1304102",502759135
"WTQ",201609,"C_1304400",0
"WTQ",201609,"C_2100000",20946373719651
"WTQ",201609,"C_2200000",41853172403132
"WTQ",201609,"C_2200100",37217227575786
"WTQ",201609,"C_2402000",18774245755652
"WTQ",201609,"C_2800060",1477674369
"WTQ",201609,"C_1305300",647459057532
"WTQ",201609,"C_2100100",16187376843585
"WTQ",201609,"C_3101001",6193388224908
"WTQ",201609,"C_1305100",7187660981288
"WTQ",201609,"C_1600000",838301714979
"WTQ",201609,"C_1600101",632517056460
"WOQ",201604,"C_2301000",342227289638
"WOQ",201604,"C_1302000",68159583058429
"WOQ",201604,"C_1600102",196522420206
"WOQ",201604,"C_1600110",-255574655235
"WOQ",201604,"C_2402000",28623246401991
"WOQ",201604,"C_1350000",9512161079882
"WOQ",201604,"C_1350100",4587718176838
"WOQ",201604,"C_1600201",587077442642
"WOQ",201604,"C_2160000",834844497640
"WOQ",201604,"C_2800000",2192584781784
"WOQ",201604,"C_3101000",9376836787810
"WOQ",201604,"C_1302200",7314230709273
"WOQ",201604,"C_1304102",5818804560
"WOQ",201604,"C_1305100",10403643948091
"WOQ",201604,"C_1600202",316258029346
"WOQ",201604,"C_1600210",-624624678944
"WOQ",201604,"C_2302000",7184672901513
"WOQ",201604,"C_2800060",51337375213
"WTQ",201604,"C_1304500",17126749206157
"WTQ",201604,"C_1360100",37010207777
"WTQ",201604,"C_1400000",1960169503408
"WTQ",201604,"C_1400100",1955662780633
"WTQ",201604,"C_2100000",21921028750921
"WTQ",201604,"C_2100100",16869109247987
"WTQ",201604,"C_2160100",23013253204
"WTQ",201604,"C_2200000",41003935236195
"WTQ",201604,"C_3102000",1547011239247
"WTQ",201604,"C_1305000",9385706179082
"WTQ",201604,"C_1000000",102411068499813
"WTQ",201604,"C_2301000",61232909606
"WTQ",201604,"C_1302000",43118594651767
"WTQ",201604,"C_1600102",96239195128
"WTQ",201604,"C_1600110",-156209074023
"WTQ",201604,"C_2402000",17559228225309
"WOQ",201604,"C_2200200",523740837969
"WOQ",201604,"C_2500000",851571129279
"WOQ",201604,"C_3101001",9376836787810
"WOQ",201604,"C_5001000",15111998856834
"WOQ",201604,"C_1304200",889029123033
"WOQ",201604,"C_1304400",104386726440
"WOQ",201604,"C_1305400",3643825697329
"WOQ",201604,"C_1305900",4078515159
"WOQ",201604,"C_1600101",733804318574
"WOQ",201604,"C_1302100",51053519419090
"WOQ",201604,"C_1304000",29954885140261
"WOQ",201604,"C_1304100",538209169264
"WOQ",201604,"C_1305300",1044132189505
"WOQ",201604,"C_1360000",14045604030
"WOQ",201604,"C_1600000",953462876589
"WOQ",201604,"C_2100200",2036763224822
"WOQ",201604,"C_2160200",811831244436
"WOQ",201604,"C_2200100",59515316231777
"WUQ",201604,"C_2200200",202866741905
"WUQ",201604,"C_2500000",311139754285
"WUQ",201604,"C_3101001",3805080562902
"WUQ",201604,"C_5001000",8076658412380
"WUQ",201604,"C_1304200",275381284816
"WUQ",201604,"C_1304400",104386726440
"WUQ",201604,"C_1305400",2066560545973
"WUQ",201604,"C_1305900",1117537593
"WUQ",201604,"C_1600101",308106623193
"WUQ",201604,"C_1302100",25138770537991
"WUQ",201604,"C_1304000",17630784060591
"WUQ",201604,"C_1304100",290020884522
"WUQ",201604,"C_1305300",514880669276
"WUQ",201604,"C_1360000",14045604030
"WUQ",201604,"C_1600000",432967164942
"WUQ",201604,"C_2100200",957063511118
"WUQ",201604,"C_2160200",430516122285
"WUQ",201604,"C_2200100",31696206112259
"WUQ",201604,"C_2800060",447812640
"WVQ",201604,"C_1304500",28298109053892
"WTQ",201604,"C_1350000",6746878643432
"WTQ",201604,"C_1350100",2180243252252
"WTQ",201604,"C_1600201",480757950016
"WTQ",201604,"C_2160000",851705548324
"WTQ",201604,"C_2800000",1284519688460
"WTQ",201604,"C_3101000",6146388224908
"WTQ",201604,"C_1302200",3843573870489
"WTQ",201604,"C_1304102",538718174
"WTQ",201604,"C_1305100",6980904011492
"WTQ",201604,"C_1600202",321473177996
"WTQ",201604,"C_1600210",-551487690793
"WTQ",201604,"C_2302000",3165477998165
"WTQ",201604,"C_2200200",4005746333593
"WTQ",201604,"C_2500000",563202567527
"WTQ",201604,"C_3101001",6146388224908
"WTQ",201604,"C_5001000",8540524641565
"WTQ",201604,"C_1304200",1371116789135
"WTQ",201604,"C_1304400",0
"WTQ",201604,"C_1305400",1772687445961
"WTQ",201604,"C_1305900",2960977566
"WTQ",201604,"C_1600101",629961537011
"WTQ",201604,"C_1302100",32963560938277
"WTQ",201604,"C_1304000",19925467983732
"WTQ",201604,"C_1304100",1039418449521
"WTQ",201604,"C_1305300",626288994763
"WTQ",201604,"C_1360000",37010207777
"WTQ",201604,"C_1600000",820735095335
"WTQ",201604,"C_2100200",2474910225508
"WTQ",201604,"C_2160200",828692295120
"WTQ",201604,"C_2200100",36552457707495
"WTQ",201604,"C_2800060",50889562573
"WUQ",201604,"C_1304500",16889791111059
"WUQ",201604,"C_1360100",0
"WUQ",201604,"C_1400000",1142191093668
"WUQ",201604,"C_1400100",1130530727128
"WUQ",201604,"C_2100000",12670262685981
"WUQ",201604,"C_2100100",9950571310675
"WUQ",201604,"C_2160100",0
"WUQ",201604,"C_2200000",31903263695004
"WUQ",201604,"C_3102000",3500156246103
"WUQ",201604,"C_1000000",84813723017645
"WUQ",201604,"C_1305000",7286363122457
"WUQ",201604,"C_2301000",280994380032
"WUQ",201604,"C_1302000",34790924401956
"WUQ",201604,"C_1600102",119151321458
"WUQ",201604,"C_1600110",-127040624268
"WUQ",201604,"C_2402000",15491501843853
"WUQ",201604,"C_1350000",5471620248219
"WUQ",201604,"C_1350100",2802862958032
"WUQ",201604,"C_1600201",262511769559
"WUQ",201604,"C_2160000",430516122285
"WUQ",201604,"C_2800000",1159315372227
"WUQ",201604,"C_3101000",3805080562902
"WUQ",201604,"C_1302200",4428178535245
"WUQ",201604,"C_1304102",5280086386
"WUQ",201604,"C_1305100",4697122155051
"WUQ",201604,"C_1600202",75434067527
"WUQ",201604,"C_1600210",-205195992527
"WUQ",201604,"C_2302000",4667103819065
"WVQ",201604,"C_1360100",0
"WVQ",201604,"C_1400000",2779383391508
"WVQ",201604,"C_1400100",2765677643956
"WVQ",201604,"C_2100000",27836381866674
"WVQ",201604,"C_2100100",22277586106156
"WVQ",201604,"C_2160100",23013253204
"WVQ",201604,"C_2200000",60424679500376
"WVQ",201604,"C_3102000",4148375178775
"WVQ",201604,"C_1305000",15105143912076
"WVQ",201604,"C_1000000",157528567496639
"WVQ",201604,"C_2301000",334256666545
"WVQ",201604,"C_1302000",68074640054919
"WVQ",201604,"C_1600102",191822195950
"WVQ",201604,"C_1600110",-251985040333
"WVQ",201604,"C_2402000",28623246401991
"WVQ",201604,"C_1350000",9497162768263
"WVQ",201604,"C_1350100",4587718176838
"WVQ",201604,"C_1600201",584490174172
"WVQ",201604,"C_1302100",50998118415091
"WVQ",201604,"C_1304000",29954885140261
"WVQ",201604,"C_1304100",538209169264
"WVQ",201604,"C_1305300",1044132189505
"WVQ",201604,"C_1360000",7902766497
"WVQ",201604,"C_1600000",949080254814
"WVQ",201604,"C_2100200",2034789831324
"WVQ",201604,"C_2160200",811831244436
"WVQ",201604,"C_2200100",59467176329142
"WVQ",201604,"C_2800060",51337375213
"WWQ",201604,"C_1304500",0
"WWQ",201604,"C_1360100",0
"WWQ",201604,"C_1400000",1015877775
"WWQ",201604,"C_1400100",0
"WWQ",201604,"C_2100000",151388018351
"WWQ",201604,"C_2100100",144776322909
"WWQ",201604,"C_2160100",0
"WWQ",201604,"C_2200000",55749203109
"WWQ",201604,"C_3102000",13255226728
"WWQ",201604,"C_1000000",1012621092987
"WWQ",201604,"C_1305000",83401872
"WWQ",201604,"C_2301000",7970623093
"WWQ",201604,"C_1304200",0
"WWQ",201604,"C_1304400",0
"WWQ",201604,"C_1305400",0
"WWQ",201604,"C_1305900",0
"WWQ",201604,"C_1600101",1569520254
"WWQ",201604,"C_1302100",83636883373
"WWQ",201604,"C_1304000",0
"WWQ",201604,"C_1304100",0
"WWQ",201604,"C_1305300",0
"WWQ",201604,"C_1360000",6142837533
"WWQ",201604,"C_1600000",6390886201
"WWQ",201604,"C_2100200",1973393498
"WWQ",201604,"C_2160200",0
"WWQ",201604,"C_2200100",55746453646
"WWQ",201604,"C_2800060",104724070
"ONOO",201604,"C_1400000",3010871236223
"ONOO",201604,"C_1400100",3050219914649
"ONOO",201604,"C_2100000",29005311577947
"ONOO",201604,"C_2100100",23512187178222
"ONOO",201604,"C_2200000",69972819303595
"ONOO",201604,"C_1304500",33786485228643
"ONOO",201604,"C_1360100",37010207777
"ONOO",201604,"C_2160100",23013253204
"ONOO",201604,"C_3102000",3853244154376
"ONOO",201604,"C_1000000",174869891261714
"WVQ",201604,"C_2160000",834844497640
"WVQ",201604,"C_2800000",2190282949488
"WVQ",201604,"C_3101000",9266923509441
"WVQ",201604,"C_1302200",7284738055902
"WVQ",201604,"C_1304102",5818804560
"WVQ",201604,"C_1305100",10403560546219
"WVQ",201604,"C_1600202",314514760780
"WVQ",201604,"C_1600210",-621996634075
"WVQ",201604,"C_2302000",7184672901513
"WVQ",201604,"C_2200200",523740837969
"WVQ",201604,"C_2500000",851265063446
"WVQ",201604,"C_3101001",9266923509441
"WVQ",201604,"C_5001000",14797025867453
"WVQ",201604,"C_1304200",889029123033
"WVQ",201604,"C_1304400",104386726440
"WVQ",201604,"C_1305400",3643825697329
"WVQ",201604,"C_1305900",4078515159
"WVQ",201604,"C_1600101",732234798320
"WWQ",201604,"C_1302000",113178882884
"WWQ",201604,"C_1600102",4700224256
"WWQ",201604,"C_1600110",-3589614902
"WWQ",201604,"C_2402000",0
"WWQ",201604,"C_1350000",25864544662
"WWQ",201604,"C_1350100",9151394979
"WWQ",201604,"C_1600201",3454852443
"WWQ",201604,"C_2160000",0
"WWQ",201604,"C_2800000",2741309488
"WWQ",201604,"C_3101000",182490076027
"WWQ",201604,"C_1302200",29492653371
"WWQ",201604,"C_1304102",0
"WWQ",201604,"C_1305100",83401872
"WWQ",201604,"C_1600202",3415404337
"WWQ",201604,"C_1600210",-3159500187
"WWQ",201604,"C_2302000",0
"WWQ",201604,"C_2200200",0
"WWQ",201604,"C_2500000",306065833
"WWQ",201604,"C_3101001",182490076027
"WWQ",201604,"C_5001000",388120505891
"ONOO",201604,"C_1305000",15409562274794
"ONOO",201604,"C_2301000",342227289638
"ONOO",201604,"C_1600102",209316996323
"ONOO",201604,"C_1600110",-269689177119
"ONOO",201604,"C_1302000",72055103434388
"ONOO",201604,"C_2402000",32646777613349
"ONOO",201604,"C_1600201",705957352205
"ONOO",201604,"C_2800000",2382313188208
"ONOO",201604,"C_1350000",10180740443666
"ONOO",201604,"C_1350100",4983106210284
"ONOO",201604,"C_2160000",575937689730
"ONOO",201604,"C_3101000",9850525440203
"ONOO",201604,"C_1600202",382888080670
"ONOO",201604,"C_1600210",-720779107650
"ONOO",201604,"C_1304100",1329439334043
"ONOO",201604,"C_1305300",1136841737192
"ONOO",201604,"C_1360000",-63764261216
"ONOO",201604,"C_2160200",552924436526
"ONOP",201604,"C_1304500",34016540317216
"ONOP",201604,"C_1360100",37010207777
"ONOP",201604,"C_1400000",3102360597076
"ONOP",201604,"C_1400100",3086193507761
"ONOP",201604,"C_2100000",34591291436902
"ONOP",201604,"C_2100100",26819680558662
"ONOP",201604,"C_2160100",23013253204
"ONOP",201604,"C_2200000",72907198931199
"ONOP",201604,"C_3102000",5047167485350
"ONOP",201604,"C_1305000",16672069301539
"ONOP",201604,"C_1000000",187224791517458
"ONOP",201604,"C_2301000",342227289638
"ONOP",201604,"C_1302000",77909519053723
"ONOP",201604,"C_1600102",215390516586
"ONOP",201604,"C_1600110",-283249698291
"ONOP",201604,"C_2402000",33050730069162
"ONOO",201604,"C_1302200",8271752405734
"ONOO",201604,"C_1304102",5818804560
"ONOO",201604,"C_1305100",10676356504318
"ONOO",201604,"C_2302000",7402148575494
"ONOO",201604,"C_2200200",4184087625969
"ONOO",201604,"C_2500000",178318511271
"ONOO",201604,"C_3101001",9850525440203
"ONOO",201604,"C_5001000",15301513119176
"ONOO",201604,"C_1600101",845079890723
"ONOO",201604,"C_1304200",1107852196822
"ONOO",201604,"C_1304400",104386726440
"ONOO",201604,"C_1305400",3698244209234
"ONOO",201604,"C_1305900",-93305140042
"ONOO",201604,"C_1600000",1152774035152
"ONOO",201604,"C_2100200",1253438163228
"ONOO",201604,"C_2200100",65338809641679
"ONOO",201604,"C_2800060",51139308286
"ONOO",201604,"C_1302100",52849659612916
"ONOO",201604,"C_1304000",36500589110921
"ONOP",201604,"C_1304200",1646498073951
"ONOP",201604,"C_1304400",104386726440
"ONOP",201604,"C_1305400",3839247991934
"ONOP",201604,"C_1305900",4078515159
"ONOP",201604,"C_1600101",938068160204
"ONOP",201604,"C_1302100",58102331476268
"ONOP",201604,"C_1304000",37556252044323
"ONOP",201604,"C_1304100",1329439334043
"ONOP",201604,"C_1305300",1141169664039
"ONOP",201604,"C_1360000",51055811807
"ONOP",201604,"C_1600000",1253702260277
"ONOP",201604,"C_2100200",3431973736626
"ONOP",201604,"C_2160200",1259208417405
"ONOP",201604,"C_2200100",68248663819754
"ONOP",201604,"C_2800060",51337375213
"ONWQ",201604,"C_1304500",27139848849315
"ONWQ",201604,"C_1360100",37010207777
"ONWQ",201604,"C_1400000",2481755562237
"ONWQ",201604,"C_1400100",2473708341357
"ONWQ",201604,"C_2100000",29643223771206
"ONWQ",201604,"C_2100100",22968812437008
"ONWQ",201604,"C_2160100",23013253204
"ONWQ",201604,"C_2200000",53411452867590
"ONWQ",201604,"C_3102000",4305819026796
"ONWQ",201604,"C_1000000",141050635685538
"ONOP",201604,"C_1350000",12218498891651
"ONOP",201604,"C_1350100",4983106210284
"ONOP",201604,"C_1600201",743269719575
"ONOP",201604,"C_2160000",1282221670609
"ONOP",201604,"C_2800000",2443835060687
"ONOP",201604,"C_3101000",9951468787810
"ONOP",201604,"C_1302200",8271752405734
"ONOP",201604,"C_1304102",5818804560
"ONOP",201604,"C_1305100",11678026166543
"ONOP",201604,"C_1600202",396907245523
"ONOP",201604,"C_1600210",-756683683320
"ONOP",201604,"C_2302000",7832581817230
"ONOP",201604,"C_2200200",4208613075498
"ONOP",201604,"C_2500000",874342321812
"ONOP",201604,"C_3101001",9951468787810
"ONOP",201604,"C_5001000",16617183053945
"ONWQ",201604,"C_1600202",358851707331
"ONWQ",201604,"C_1600210",-610617539818
"ONWQ",201604,"C_2302000",5587597732627
"ONWQ",201604,"C_2200200",4070208515622
"ONWQ",201604,"C_2500000",512914496876
"ONWQ",201604,"C_3101001",7743627724611
"ONWQ",201604,"C_5001000",12478112224786
"ONWQ",201604,"C_1304200",1037334616285
"ONWQ",201604,"C_1304400",104386726440
"ONWQ",201604,"C_1305400",3385864003859
"ONWQ",201604,"C_1305900",3010230367
"ONWQ",201604,"C_1600101",763730384667
"ONWQ",201604,"C_1302100",43928777318285
"ONWQ",201604,"C_1304000",29629528000019
"ONWQ",201604,"C_1304100",971680624660
"ONWQ",201604,"C_1305300",930382125088
"ONWQ",201604,"C_1360000",41581443188
"ONWQ",201604,"C_1600000",1018525730898
"ONWQ",201604,"C_1305000",13222363979079
"ONWQ",201604,"C_2301000",270022361106
"ONWQ",201604,"C_1302000",58848777331440
"ONWQ",201604,"C_1600102",144220582229
"ONWQ",201604,"C_1600110",-209456335757
"ONWQ",201604,"C_2402000",24570308601558
"ONWQ",201604,"C_1350000",8441455391888
"ONWQ",201604,"C_1350100",3158519994905
"ONWQ",201604,"C_1600201",571796932246
"ONWQ",201604,"C_2160000",823942375920
"ONWQ",201604,"C_2800000",2141205683734
"ONWQ",201604,"C_3101000",7743627724611
"ONWQ",201604,"C_1302200",6160572580025
"ONWQ",201604,"C_1304102",5280086386
"ONWQ",201604,"C_1305100",8894138706515
"PNOQ",201604,"C_1304200",369035950897
"PNOQ",201604,"C_1304400",104386726440
"PNOQ",201604,"C_1305400",3522663266240
"PNOQ",201604,"C_1305900",3036203204
"PNOQ",201604,"C_1600101",665108666493
"PNOQ",201604,"C_1302100",42911265416640
"PNOQ",201604,"C_1304000",28184960084522
"PNOQ",201604,"C_1304100",364028970175
"PNOQ",201604,"C_1305300",932588947663
"PNOQ",201604,"C_1360000",7902766497
"PNOQ",201604,"C_1600000",852276324701
"PNOQ",201604,"C_2100200",1856845231148
"PNOQ",201604,"C_2160200",594286933340
"PNOQ",201604,"C_2200100",49903137233543
"PNOQ",201604,"C_2800060",1767610692
"PNOR",201604,"C_1304500",21421417585991
"PNOR",201604,"C_1360100",0
"PNOR",201604,"C_1400000",2159794234444
"PNOR",201604,"C_1400100",2153192477552
"PNOR",201604,"C_2100000",22986036761666
"PNOR",201604,"C_2100100",18517828849748
"PNOR",201604,"C_2160100",23013253204
"PNOR",201604,"C_2200000",40977075439402
"PNOR",201604,"C_3102000",3420281946949
"PNOR",201604,"C_1000000",112213794866769
"PNOR",201604,"C_1305000",11655521991488
"PNOQ",201604,"C_1350000",6886044844943
"PNOQ",201604,"C_1350100",3354547597088
"PNOQ",201604,"C_1600201",531333714815
"PNOQ",201604,"C_2160000",617300186544
"PNOQ",201604,"C_2800000",2019500218156
"PNOQ",201604,"C_3101000",7834949045260
"PNOQ",201604,"C_1302200",6531066135484
"PNOQ",201604,"C_1304102",5280086386
"PNOQ",201604,"C_1305100",8967162158222
"PNOQ",201604,"C_1600202",280946089937
